zone,Batch,Fish_Number,code,gear,Readability,yearcap,month,area,sex,floorlength,AdjAge,theta,reader,Edge_Type,Comments from ager,radius,FishID,YearClass,Age,Year,Increment,maturity
EBS,451,7,4517,OT,3,2010,5,EBSBlank,M,38,7,4,simon,2,,1.629,fish1036,2003,5,2007,0.171,juvenile
EBS,451,7,4517,OT,3,2010,5,EBSBlank,M,38,7,4,simon,2,,1.629,fish1036,2003,6,2008,0.19,adult
EBS,451,7,4517,OT,3,2010,5,EBSBlank,M,38,7,4,simon,2,,1.629,fish1036,2003,7,2009,0.111,adult
EBS,451,8,4518,OT,4,2010,5,EBSBlank,F,49,8,4,simon,1,,1.567,fish1037,2002,1,2010,0.402,juvenile
EBS,451,8,4518,OT,4,2010,5,EBSBlank,F,49,8,4,simon,1,,1.567,fish1037,2002,2,2003,0.371,juvenile
EBS,451,8,4518,OT,4,2010,5,EBSBlank,F,49,8,4,simon,1,,1.567,fish1037,2002,3,2004,0.175,juvenile
EBS,451,8,4518,OT,4,2010,5,EBSBlank,F,49,8,4,simon,1,,1.567,fish1037,2002,4,2005,0.145,juvenile
EBS,451,8,4518,OT,4,2010,5,EBSBlank,F,49,8,4,simon,1,,1.567,fish1037,2002,5,2006,0.116,juvenile
EBS,451,8,4518,OT,4,2010,5,EBSBlank,F,49,8,4,simon,1,,1.567,fish1037,2002,6,2007,0.144,adult
EBS,451,8,4518,OT,4,2010,5,EBSBlank,F,49,8,4,simon,1,,1.567,fish1037,2002,7,2008,0.098,adult
EBS,451,8,4518,OT,4,2010,5,EBSBlank,F,49,8,4,simon,1,,1.567,fish1037,2002,8,2009,0.06,adult
EBS,451,9,4519,OT,3,2010,5,EBSBlank,M,36,4,4,simon,1,,1.263,fish1038,2006,1,2010,0.427,juvenile
EBS,451,9,4519,OT,3,2010,5,EBSBlank,M,36,4,4,simon,1,,1.263,fish1038,2006,2,2007,0.227,juvenile
EBS,451,9,4519,OT,3,2010,5,EBSBlank,M,36,4,4,simon,1,,1.263,fish1038,2006,3,2008,0.346,juvenile
EBS,451,9,4519,OT,3,2010,5,EBSBlank,M,36,4,4,simon,1,,1.263,fish1038,2006,4,2009,0.104,juvenile
EBS,453,1,4531,DS,3,2010,2,EBSBlank,F,41,6,1,simon,2,,1.473,fish1039,2004,1,2010,0.372,juvenile
EBS,453,1,4531,DS,3,2010,2,EBSBlank,F,41,6,1,simon,2,,1.473,fish1039,2004,2,2005,0.268,juvenile
EBS,453,1,4531,DS,3,2010,2,EBSBlank,M,41,6,1,simon,2,,1.473,fish1039,2004,3,2006,0.305,juvenile
EBS,453,1,4531,DS,3,2010,2,EBSBlank,F,41,6,1,simon,2,,1.473,fish1039,2004,4,2007,0.152,juvenile
EBS,453,1,4531,DS,3,2010,2,EBSBlank,M,41,6,1,simon,2,,1.473,fish1039,2004,5,2008,0.186,juvenile
EBS,453,1,4531,DS,3,2010,2,EBSBlank,M,41,6,1,simon,2,,1.473,fish1039,2004,6,2009,0.134,adult
EBS,453,2,4532,DS,3,2010,2,EBSBlank,F,45,6,1,simon,1,poss +1 on edge ,1.49,fish1040,2004,1,2010,0.426,juvenile
EBS,453,2,4532,DS,3,2010,2,EBSBlank,F,45,6,1,simon,1,poss +1 on edge ,1.49,fish1040,2004,2,2005,0.284,juvenile
EBS,453,2,4532,DS,3,2010,2,EBSBlank,F,45,6,1,simon,1,poss +1 on edge ,1.49,fish1040,2004,3,2006,0.212,juvenile
EBS,453,2,4532,DS,3,2010,2,EBSBlank,M,45,6,1,simon,1,poss +1 on edge ,1.49,fish1040,2004,4,2007,0.257,juvenile
EBS,453,2,4532,DS,3,2010,2,EBSBlank,F,45,6,1,simon,1,poss +1 on edge ,1.49,fish1040,2004,5,2008,0.158,juvenile
EBS,453,3,4533,DS,3,2010,2,EBSBlank,M,34,3,1,simon,2,,1,fish1041,2007,1,2010,0.445,juvenile
EBS,453,3,4533,DS,3,2010,2,EBSBlank,F,34,3,1,simon,2,,1,fish1041,2007,2,2008,0.284,juvenile
EBS,453,3,4533,DS,3,2010,2,EBSBlank,F,34,3,1,simon,2,,1,fish1041,2007,3,2009,0.243,juvenile
EBS,453,5,4535,DS,4,2010,2,EBSBlank,F,36,4,1,simon,2,,1.151,fish1042,2006,1,2010,0.404,juvenile
EBS,453,5,4535,DS,4,2010,2,EBSBlank,M,36,4,1,simon,2,,1.151,fish1042,2006,2,2007,0.267,juvenile
EBS,453,5,4535,DS,4,2010,2,EBSBlank,F,36,4,1,simon,2,,1.151,fish1042,2006,3,2008,0.223,juvenile
EBS,453,5,4535,DS,4,2010,2,EBSBlank,M,36,4,1,simon,2,,1.151,fish1042,2006,4,2009,0.202,juvenile
EBS,453,6,4536,DS,2,2010,2,EBSBlank,F,39,5,1,simon,3,,1.105,fish1043,2005,1,2010,0.319,juvenile
EBS,453,6,4536,DS,2,2010,2,EBSBlank,F,39,5,1,simon,3,,1.105,fish1043,2005,2,2006,0.216,juvenile
EBS,453,6,4536,DS,2,2010,2,EBSBlank,F,39,5,1,simon,3,,1.105,fish1043,2005,3,2007,0.222,juvenile
EBS,453,6,4536,DS,2,2010,2,EBSBlank,M,39,5,1,simon,3,,1.105,fish1043,2005,4,2008,0.176,juvenile
EBS,453,6,4536,DS,2,2010,2,EBSBlank,M,39,5,1,simon,3,,1.105,fish1043,2005,5,2009,0.149,juvenile
EBS,453,7,4537,DS,3,2010,2,EBSBlank,M,41,7,1,simon,3,small for age,1.41,fish1044,2003,1,2010,0.355,juvenile
EBS,453,7,4537,DS,3,2010,2,EBSBlank,F,41,7,1,simon,3,small for age,1.41,fish1044,2003,2,2004,0.117,juvenile
EBS,453,7,4537,DS,3,2010,2,EBSBlank,F,41,7,1,simon,3,small for age,1.41,fish1044,2003,3,2005,0.177,juvenile
EBS,453,7,4537,DS,3,2010,2,EBSBlank,F,41,7,1,simon,3,small for age,1.41,fish1044,2003,4,2006,0.219,juvenile
EBS,453,7,4537,DS,3,2010,2,EBSBlank,F,41,7,1,simon,3,small for age,1.41,fish1044,2003,5,2007,0.165,juvenile
EBS,453,7,4537,DS,3,2010,2,EBSBlank,F,41,7,1,simon,3,small for age,1.41,fish1044,2003,6,2008,0.241,adult
EBS,453,7,4537,DS,3,2010,2,EBSBlank,F,41,7,1,simon,3,small for age,1.41,fish1044,2003,7,2009,0.136,adult
EBS,453,8,4538,DS,3,2010,2,EBSBlank,M,39,6,1,simon,2,,1.382,fish1045,2004,1,2010,0.334,juvenile
EBS,453,8,4538,DS,3,2010,2,EBSBlank,M,39,6,1,simon,2,,1.382,fish1045,2004,2,2005,0.265,juvenile
EBS,453,8,4538,DS,3,2010,2,EBSBlank,M,39,6,1,simon,2,,1.382,fish1045,2004,3,2006,0.26,juvenile
EBS,453,8,4538,DS,3,2010,2,EBSBlank,M,39,6,1,simon,2,,1.382,fish1045,2004,4,2007,0.205,juvenile
EBS,453,8,4538,DS,3,2010,2,EBSBlank,M,39,6,1,simon,2,,1.382,fish1045,2004,5,2008,0.148,juvenile
EBS,453,8,4538,DS,3,2010,2,EBSBlank,M,39,6,1,simon,2,,1.382,fish1045,2004,6,2009,0.138,adult
EBS,453,9,4539,DS,3,2010,2,EBSBlank,M,42,7,1,simon,3,,1.339,fish1046,2003,1,2010,0.31,juvenile
EBS,453,9,4539,DS,3,2010,2,EBSBlank,M,42,7,1,simon,3,,1.339,fish1046,2003,2,2004,0.213,juvenile
EBS,453,9,4539,DS,3,2010,2,EBSBlank,F,42,7,1,simon,3,,1.339,fish1046,2003,3,2005,0.215,juvenile
EBS,453,9,4539,DS,3,2010,2,EBSBlank,F,42,7,1,simon,3,,1.339,fish1046,2003,4,2006,0.154,juvenile
EBS,453,9,4539,DS,3,2010,2,EBSBlank,F,42,7,1,simon,3,,1.339,fish1046,2003,5,2007,0.153,juvenile
EBS,453,9,4539,DS,3,2010,2,EBSBlank,M,42,7,1,simon,3,,1.339,fish1046,2003,6,2008,0.142,adult
EBS,453,9,4539,DS,3,2010,2,EBSBlank,F,42,7,1,simon,3,,1.339,fish1046,2003,7,2009,0.12,adult
EBS,212,1,2121,OT,,,,Lakes Entrance,F,44,10,5,john,,,1.683,fish10605,1990,1,2000,0.623,juvenile
EBS,212,1,2121,OT,NA,2000,6,Lakes Entrance,F,44,10,5,john,,,1.683,fish10605,1990,2,1991,0.209,juvenile
EBS,212,1,2121,OT,NA,2000,6,Lakes Entrance,F,44,10,5,john,,,1.683,fish10605,1990,3,1992,0.159,juvenile
EBS,212,1,2121,OT,NA,2000,6,Lakes Entrance,F,44,10,5,john,,,1.683,fish10605,1990,4,1993,0.123,juvenile
EBS,212,1,2121,OT,NA,2000,6,Lakes Entrance,F,44,10,5,john,,,1.683,fish10605,1990,5,1994,0.068,juvenile
EBS,212,1,2121,OT,NA,2000,6,Lakes Entrance,F,44,10,5,john,,,1.683,fish10605,1990,6,1995,0.076,adult
EBS,212,1,2121,OT,NA,2000,6,Lakes Entrance,F,44,10,5,john,,,1.683,fish10605,1990,7,1996,0.092,adult
EBS,212,1,2121,OT,NA,2000,6,Lakes Entrance,F,44,10,5,john,,,1.683,fish10605,1990,8,1997,0.081,adult
EBS,212,1,2121,OT,NA,2000,6,Lakes Entrance,F,44,10,5,john,,,1.683,fish10605,1990,9,1998,0.073,adult
EBS,212,1,2121,OT,NA,2000,6,Lakes Entrance,F,44,10,5,john,,,1.683,fish10605,1990,10,1999,0.065,adult
EBS,212,11,21211,OT,,,,Lakes Entrance,F,46,6,5,john,,,1.35,fish106055,1994,1,2000,0.57,juvenile
EBS,212,11,21211,OT,NA,2000,6,Lakes Entrance,F,46,6,5,john,,,1.35,fish106055,1994,2,1995,0.226,juvenile
EBS,212,11,21211,OT,NA,2000,6,Lakes Entrance,F,46,6,5,john,,,1.35,fish106055,1994,3,1996,0.119,juvenile
EBS,212,11,21211,OT,NA,2000,6,Lakes Entrance,F,46,6,5,john,,,1.35,fish106055,1994,4,1997,0.101,juvenile
EBS,212,11,21211,OT,NA,2000,6,Lakes Entrance,F,46,6,5,john,,,1.35,fish106055,1994,5,1998,0.15,juvenile
EBS,212,11,21211,OT,NA,2000,6,Lakes Entrance,F,46,6,5,john,,,1.35,fish106055,1994,6,1999,0.078,adult
EBS,212,13,21213,OT,,,,Lakes Entrance,F,48,13,5,john,,,1.674,fish106065,1987,1,2000,0.492,juvenile
EBS,212,13,21213,OT,NA,2000,6,Lakes Entrance,F,48,13,5,john,,,1.674,fish106065,1987,2,1988,0.157,juvenile
EBS,212,13,21213,OT,NA,2000,6,Lakes Entrance,F,48,13,5,john,,,1.674,fish106065,1987,3,1989,0.117,juvenile
EBS,212,13,21213,OT,NA,2000,6,Lakes Entrance,F,48,13,5,john,,,1.674,fish106065,1987,4,1990,0.084,juvenile
EBS,212,13,21213,OT,NA,2000,6,Lakes Entrance,F,48,13,5,john,,,1.674,fish106065,1987,5,1991,0.078,juvenile
EBS,212,13,21213,OT,NA,2000,6,Lakes Entrance,F,48,13,5,john,,,1.674,fish106065,1987,6,1992,0.117,adult
EBS,212,13,21213,OT,NA,2000,6,Lakes Entrance,F,48,13,5,john,,,1.674,fish106065,1987,7,1993,0.121,adult
EBS,212,13,21213,OT,NA,2000,6,Lakes Entrance,F,48,13,5,john,,,1.674,fish106065,1987,8,1994,0.084,adult
EBS,212,13,21213,OT,NA,2000,6,Lakes Entrance,F,48,13,5,john,,,1.674,fish106065,1987,9,1995,0.061,adult
EBS,212,13,21213,OT,NA,2000,6,Lakes Entrance,F,48,13,5,john,,,1.674,fish106065,1987,10,1996,0.093,adult
EBS,212,13,21213,OT,NA,2000,6,Lakes Entrance,F,48,13,5,john,,,1.674,fish106065,1987,11,1997,0.066,adult
EBS,212,13,21213,OT,NA,2000,6,Lakes Entrance,F,48,13,5,john,,,1.674,fish106065,1987,12,1998,0.076,adult
EBS,212,13,21213,OT,NA,2000,6,Lakes Entrance,F,48,13,5,john,,,1.674,fish106065,1987,13,1999,0.062,adult
EBS,212,15,21215,OT,,,,Lakes Entrance,F,37,4,5,john,,,1.192,fish106075,1996,1,2000,0.711,juvenile
EBS,212,15,21215,OT,NA,2000,6,Lakes Entrance,F,37,4,5,john,,,1.192,fish106075,1996,2,1997,0.133,juvenile
EBS,212,15,21215,OT,NA,2000,6,Lakes Entrance,F,37,4,5,john,,,1.192,fish106075,1996,3,1998,0.109,juvenile
EBS,212,15,21215,OT,NA,2000,6,Lakes Entrance,F,37,4,5,john,,,1.192,fish106075,1996,4,1999,0.087,juvenile
EBS,212,2,2122,OT,,,,Lakes Entrance,M,34,5,5,john,,,1.135,fish10610,1995,1,2000,0.556,juvenile
EBS,212,2,2122,OT,NA,2000,6,Lakes Entrance,M,34,5,5,john,,,1.135,fish10610,1995,2,1996,0.219,juvenile
EBS,212,2,2122,OT,NA,2000,6,Lakes Entrance,M,34,5,5,john,,,1.135,fish10610,1995,3,1997,0.156,juvenile
EBS,212,2,2122,OT,NA,2000,6,Lakes Entrance,M,34,5,5,john,,,1.135,fish10610,1995,4,1998,0.099,juvenile
EBS,212,2,2122,OT,NA,2000,6,Lakes Entrance,M,34,5,5,john,,,1.135,fish10610,1995,5,1999,0.07,juvenile
EBS,212,3,2123,OT,,,,Lakes Entrance,M,31,2,5,john,,,1.006,fish10615,1998,1,2000,0.617,juvenile
EBS,212,3,2123,OT,NA,2000,6,Lakes Entrance,M,31,2,5,john,,,1.006,fish10615,1998,2,1999,0.235,juvenile
EBS,212,4,2124,OT,,,,Lakes Entrance,F,55,9,5,john,,,1.715,fish10620,1991,1,2000,0.823,juvenile
EBS,212,4,2124,OT,NA,2000,6,Lakes Entrance,F,55,9,5,john,,,1.715,fish10620,1991,2,1992,0.26,juvenile
EBS,212,4,2124,OT,NA,2000,6,Lakes Entrance,F,55,9,5,john,,,1.715,fish10620,1991,3,1993,0.108,juvenile
EBS,212,4,2124,OT,NA,2000,6,Lakes Entrance,F,55,9,5,john,,,1.715,fish10620,1991,4,1994,0.095,juvenile
EBS,212,4,2124,OT,NA,2000,6,Lakes Entrance,F,55,9,5,john,,,1.715,fish10620,1991,5,1995,0.065,juvenile
EBS,212,4,2124,OT,NA,2000,6,Lakes Entrance,F,55,9,5,john,,,1.715,fish10620,1991,6,1996,0.082,adult
EBS,212,4,2124,OT,NA,2000,6,Lakes Entrance,F,55,9,5,john,,,1.715,fish10620,1991,7,1997,0.073,adult
EBS,212,4,2124,OT,NA,2000,6,Lakes Entrance,F,55,9,5,john,,,1.715,fish10620,1991,8,1998,0.071,adult
EBS,212,4,2124,OT,NA,2000,6,Lakes Entrance,F,55,9,5,john,,,1.715,fish10620,1991,9,1999,0.073,adult
EBS,212,51,21251,OT,,,,Lakes Entrance,M,38,7,5,john,,,1.403,fish106255,1993,1,2000,0.519,juvenile
EBS,212,51,21251,OT,NA,2000,6,Lakes Entrance,M,38,7,5,john,,,1.403,fish106255,1993,2,1994,0.178,juvenile
EBS,212,51,21251,OT,NA,2000,6,Lakes Entrance,M,38,7,5,john,,,1.403,fish106255,1993,3,1995,0.147,juvenile
EBS,212,51,21251,OT,NA,2000,6,Lakes Entrance,M,38,7,5,john,,,1.403,fish106255,1993,4,1996,0.127,juvenile
EBS,212,51,21251,OT,NA,2000,6,Lakes Entrance,M,38,7,5,john,,,1.403,fish106255,1993,5,1997,0.137,juvenile
EBS,212,51,21251,OT,NA,2000,6,Lakes Entrance,M,38,7,5,john,,,1.403,fish106255,1993,6,1998,0.105,adult
EBS,212,51,21251,OT,NA,2000,6,Lakes Entrance,M,38,7,5,john,,,1.403,fish106255,1993,7,1999,0.111,adult
EBS,212,52,21252,OT,,,,Lakes Entrance,F,49,9,5,john,,,1.623,fish106260,1991,1,2000,0.571,juvenile
EBS,212,52,21252,OT,NA,2000,6,Lakes Entrance,F,49,9,5,john,,,1.623,fish106260,1991,2,1992,0.245,juvenile
EBS,212,52,21252,OT,NA,2000,6,Lakes Entrance,F,49,9,5,john,,,1.623,fish106260,1991,3,1993,0.143,juvenile
EBS,212,52,21252,OT,NA,2000,6,Lakes Entrance,F,49,9,5,john,,,1.623,fish106260,1991,4,1994,0.135,juvenile
EBS,212,52,21252,OT,NA,2000,6,Lakes Entrance,F,49,9,5,john,,,1.623,fish106260,1991,5,1995,0.114,juvenile
EBS,212,52,21252,OT,NA,2000,6,Lakes Entrance,F,49,9,5,john,,,1.623,fish106260,1991,6,1996,0.07,adult
EBS,212,52,21252,OT,NA,2000,6,Lakes Entrance,F,49,9,5,john,,,1.623,fish106260,1991,7,1997,0.073,adult
EBS,212,52,21252,OT,NA,2000,6,Lakes Entrance,F,49,9,5,john,,,1.623,fish106260,1991,8,1998,0.076,adult
EBS,212,52,21252,OT,NA,2000,6,Lakes Entrance,F,49,9,5,john,,,1.623,fish106260,1991,9,1999,0.075,adult
EBS,212,53,21253,OT,,,,Lakes Entrance,M,43,11,5,john,,,1.515,fish106265,1989,1,2000,0.593,juvenile
EBS,212,53,21253,OT,NA,2000,6,Lakes Entrance,M,43,11,5,john,,,1.515,fish106265,1989,2,1990,0.153,juvenile
EBS,212,53,21253,OT,NA,2000,6,Lakes Entrance,M,43,11,5,john,,,1.515,fish106265,1989,3,1991,0.117,juvenile
EBS,212,53,21253,OT,NA,2000,6,Lakes Entrance,M,43,11,5,john,,,1.515,fish106265,1989,4,1992,0.105,juvenile
EBS,212,53,21253,OT,NA,2000,6,Lakes Entrance,M,43,11,5,john,,,1.515,fish106265,1989,5,1993,0.11,juvenile
EBS,212,53,21253,OT,NA,2000,6,Lakes Entrance,M,43,11,5,john,,,1.515,fish106265,1989,6,1994,0.068,adult
EBS,212,53,21253,OT,NA,2000,6,Lakes Entrance,M,43,11,5,john,,,1.515,fish106265,1989,7,1995,0.11,adult
EBS,212,53,21253,OT,NA,2000,6,Lakes Entrance,M,43,11,5,john,,,1.515,fish106265,1989,8,1996,0.098,adult
EBS,212,53,21253,OT,NA,2000,6,Lakes Entrance,M,43,11,5,john,,,1.515,fish106265,1989,9,1997,0.068,adult
EBS,212,53,21253,OT,NA,2000,6,Lakes Entrance,M,43,11,5,john,,,1.515,fish106265,1989,10,1998,0.044,adult
EBS,212,53,21253,OT,NA,2000,6,Lakes Entrance,M,43,11,5,john,,,1.515,fish106265,1989,11,1999,0.047,adult
EBS,212,55,21255,OT,,,,Lakes Entrance,F,48,9,5,john,,,1.483,fish106275,1991,1,2000,0.678,juvenile
EBS,212,55,21255,OT,NA,2000,6,Lakes Entrance,F,48,9,5,john,,,1.483,fish106275,1991,2,1992,0.16,juvenile
EBS,212,55,21255,OT,NA,2000,6,Lakes Entrance,F,48,9,5,john,,,1.483,fish106275,1991,3,1993,0.107,juvenile
EBS,212,55,21255,OT,NA,2000,6,Lakes Entrance,F,48,9,5,john,,,1.483,fish106275,1991,4,1994,0.066,juvenile
EBS,212,55,21255,OT,NA,2000,6,Lakes Entrance,F,48,9,5,john,,,1.483,fish106275,1991,5,1995,0.088,juvenile
EBS,212,55,21255,OT,NA,2000,6,Lakes Entrance,F,48,9,5,john,,,1.483,fish106275,1991,6,1996,0.067,adult
EBS,212,55,21255,OT,NA,2000,6,Lakes Entrance,F,48,9,5,john,,,1.483,fish106275,1991,7,1997,0.061,adult
EBS,212,55,21255,OT,NA,2000,6,Lakes Entrance,F,48,9,5,john,,,1.483,fish106275,1991,8,1998,0.076,adult
EBS,212,55,21255,OT,NA,2000,6,Lakes Entrance,F,48,9,5,john,,,1.483,fish106275,1991,9,1999,0.054,adult
EBS,212,56,21256,OT,,,,Lakes Entrance,F,36,4,5,john,,,1.093,fish106280,1996,1,2000,0.495,juvenile
EBS,212,56,21256,OT,NA,2000,6,Lakes Entrance,F,36,4,5,john,,,1.093,fish106280,1996,2,1997,0.185,juvenile
EBS,212,56,21256,OT,NA,2000,6,Lakes Entrance,F,36,4,5,john,,,1.093,fish106280,1996,3,1998,0.139,juvenile
EBS,212,56,21256,OT,NA,2000,6,Lakes Entrance,F,36,4,5,john,,,1.093,fish106280,1996,4,1999,0.166,juvenile
EBS,212,81,21281,OT,,,,Lakes Entrance,F,48,7,5,john,,,1.534,fish106405,1993,1,2000,0.746,juvenile
EBS,212,81,21281,OT,NA,2000,6,Lakes Entrance,F,48,7,5,john,,,1.534,fish106405,1993,2,1994,0.224,juvenile
EBS,212,81,21281,OT,NA,2000,6,Lakes Entrance,F,48,7,5,john,,,1.534,fish106405,1993,3,1995,0.118,juvenile
EBS,212,81,21281,OT,NA,2000,6,Lakes Entrance,F,48,7,5,john,,,1.534,fish106405,1993,4,1996,0.111,juvenile
EBS,212,81,21281,OT,NA,2000,6,Lakes Entrance,F,48,7,5,john,,,1.534,fish106405,1993,5,1997,0.09,juvenile
EBS,212,81,21281,OT,NA,2000,6,Lakes Entrance,F,48,7,5,john,,,1.534,fish106405,1993,6,1998,0.107,adult
EBS,212,81,21281,OT,NA,2000,6,Lakes Entrance,F,48,7,5,john,,,1.534,fish106405,1993,7,1999,0.072,adult
EBS,212,83,21283,OT,,,,Lakes Entrance,F,52,8,5,john,,,1.665,fish106415,1992,1,2000,0.776,juvenile
EBS,212,83,21283,OT,NA,2000,6,Lakes Entrance,F,52,8,5,john,,,1.665,fish106415,1992,2,1993,0.199,juvenile
EBS,212,83,21283,OT,NA,2000,6,Lakes Entrance,F,52,8,5,john,,,1.665,fish106415,1992,3,1994,0.173,juvenile
EBS,212,83,21283,OT,NA,2000,6,Lakes Entrance,F,52,8,5,john,,,1.665,fish106415,1992,4,1995,0.121,juvenile
EBS,212,83,21283,OT,NA,2000,6,Lakes Entrance,F,52,8,5,john,,,1.665,fish106415,1992,5,1996,0.091,juvenile
EBS,212,83,21283,OT,NA,2000,6,Lakes Entrance,F,52,8,5,john,,,1.665,fish106415,1992,6,1997,0.078,adult
EBS,212,83,21283,OT,NA,2000,6,Lakes Entrance,F,52,8,5,john,,,1.665,fish106415,1992,7,1998,0.115,adult
EBS,212,83,21283,OT,NA,2000,6,Lakes Entrance,F,52,8,5,john,,,1.665,fish106415,1992,8,1999,0.088,adult
EBS,212,84,21284,OT,,,,Lakes Entrance,F,34,3,5,john,,,0.915,fish106420,1997,1,2000,0.554,juvenile
EBS,212,84,21284,OT,NA,2000,6,Lakes Entrance,F,34,3,5,john,,,0.915,fish106420,1997,2,1998,0.222,juvenile
EBS,212,84,21284,OT,NA,2000,6,Lakes Entrance,F,34,3,5,john,,,0.915,fish106420,1997,3,1999,0.138,juvenile
EBS,212,86,21286,OT,,,,Lakes Entrance,M,47,14,5,john,,,2.001,fish106430,1986,1,2000,0.572,juvenile
EBS,212,86,21286,OT,NA,2000,6,Lakes Entrance,M,47,14,5,john,,,2.001,fish106430,1986,2,1987,0.226,juvenile
EBS,212,86,21286,OT,NA,2000,6,Lakes Entrance,M,47,14,5,john,,,2.001,fish106430,1986,3,1988,0.178,juvenile
EBS,212,86,21286,OT,NA,2000,6,Lakes Entrance,M,47,14,5,john,,,2.001,fish106430,1986,4,1989,0.099,juvenile
EBS,212,86,21286,OT,NA,2000,6,Lakes Entrance,M,47,14,5,john,,,2.001,fish106430,1986,5,1990,0.128,juvenile
EBS,212,86,21286,OT,NA,2000,6,Lakes Entrance,M,47,14,5,john,,,2.001,fish106430,1986,6,1991,0.108,adult
EBS,212,86,21286,OT,NA,2000,6,Lakes Entrance,M,47,14,5,john,,,2.001,fish106430,1986,7,1992,0.13,adult
EBS,212,86,21286,OT,NA,2000,6,Lakes Entrance,M,47,14,5,john,,,2.001,fish106430,1986,8,1993,0.066,adult
EBS,212,86,21286,OT,NA,2000,6,Lakes Entrance,M,47,14,5,john,,,2.001,fish106430,1986,9,1994,0.089,adult
EBS,212,86,21286,OT,NA,2000,6,Lakes Entrance,M,47,14,5,john,,,2.001,fish106430,1986,10,1995,0.066,adult
EBS,212,86,21286,OT,NA,2000,6,Lakes Entrance,M,47,14,5,john,,,2.001,fish106430,1986,11,1996,0.081,adult
EBS,212,86,21286,OT,NA,2000,6,Lakes Entrance,M,47,14,5,john,,,2.001,fish106430,1986,12,1997,0.07,adult
EBS,212,86,21286,OT,NA,2000,6,Lakes Entrance,M,47,14,5,john,,,2.001,fish106430,1986,13,1998,0.06,adult
EBS,212,86,21286,OT,NA,2000,6,Lakes Entrance,M,47,14,5,john,,,2.001,fish106430,1986,14,1999,0.078,adult
EBS,458,1,4581,OT,3,2010,6,EBSBlank,M,42,4,5,simon,2,,1.081,fish1074,2006,1,2010,0.349,juvenile
EBS,458,1,4581,OT,3,2010,6,EBSBlank,M,42,4,5,simon,2,,1.081,fish1074,2006,2,2007,0.257,juvenile
EBS,458,1,4581,OT,3,2010,6,EBSBlank,M,42,4,5,simon,2,,1.081,fish1074,2006,3,2008,0.193,juvenile
EBS,458,1,4581,OT,3,2010,6,EBSBlank,M,42,4,5,simon,2,,1.081,fish1074,2006,4,2009,0.206,juvenile
EBS,458,2,4582,OT,4,2010,6,EBSBlank,F,37,8,5,simon,1,,1.534,fish1075,2002,1,2010,0.365,juvenile
EBS,458,2,4582,OT,4,2010,6,EBSBlank,M,37,8,5,simon,1,,1.534,fish1075,2002,2,2003,0.25,juvenile
EBS,458,2,4582,OT,4,2010,6,EBSBlank,M,37,8,5,simon,1,,1.534,fish1075,2002,3,2004,0.18,juvenile
EBS,458,2,4582,OT,4,2010,6,EBSBlank,M,37,8,5,simon,1,,1.534,fish1075,2002,4,2005,0.208,juvenile
EBS,458,2,4582,OT,4,2010,6,EBSBlank,F,37,8,5,simon,1,,1.534,fish1075,2002,5,2006,0.159,juvenile
EBS,458,2,4582,OT,4,2010,6,EBSBlank,M,37,8,5,simon,1,,1.534,fish1075,2002,6,2007,0.115,adult
EBS,458,2,4582,OT,4,2010,6,EBSBlank,M,37,8,5,simon,1,,1.534,fish1075,2002,7,2008,0.049,adult
EBS,458,2,4582,OT,4,2010,6,EBSBlank,F,37,8,5,simon,1,,1.534,fish1075,2002,8,2009,0.131,adult
EBS,458,3,4583,OT,2,2010,6,EBSBlank,M,38,7,5,simon,1,,1.476,fish1076,2003,1,2010,0.343,juvenile
EBS,458,3,4583,OT,2,2010,6,EBSBlank,F,38,7,5,simon,1,,1.476,fish1076,2003,2,2004,0.342,juvenile
EBS,458,3,4583,OT,2,2010,6,EBSBlank,F,38,7,5,simon,1,,1.476,fish1076,2003,3,2005,0.125,juvenile
EBS,458,3,4583,OT,2,2010,6,EBSBlank,F,38,7,5,simon,1,,1.476,fish1076,2003,4,2006,0.117,juvenile
EBS,458,3,4583,OT,2,2010,6,EBSBlank,M,38,7,5,simon,1,,1.476,fish1076,2003,5,2007,0.176,juvenile
EBS,458,3,4583,OT,2,2010,6,EBSBlank,M,38,7,5,simon,1,,1.476,fish1076,2003,6,2008,0.157,adult
EBS,458,3,4583,OT,2,2010,6,EBSBlank,M,38,7,5,simon,1,,1.476,fish1076,2003,7,2009,0.116,adult
EBS,458,4,4584,OT,3,2010,6,EBSBlank,M,37,4,5,simon,1,poss - 1,1.255,fish1077,2006,1,2010,0.361,juvenile
EBS,458,4,4584,OT,3,2010,6,EBSBlank,M,37,4,5,simon,1,poss - 1,1.255,fish1077,2006,2,2007,0.307,juvenile
EBS,458,4,4584,OT,3,2010,6,EBSBlank,F,37,4,5,simon,1,poss - 1,1.255,fish1077,2006,3,2008,0.195,juvenile
EBS,458,4,4584,OT,3,2010,6,EBSBlank,M,37,4,5,simon,1,poss - 1,1.255,fish1077,2006,4,2009,0.22,juvenile
EBS,458,5,4585,OT,3,2010,6,EBSBlank,M,40,6,5,simon,1,,1.592,fish1078,2004,1,2010,0.399,juvenile
EBS,458,5,4585,OT,3,2010,6,EBSBlank,F,40,6,5,simon,1,,1.592,fish1078,2004,2,2005,0.401,juvenile
